id,amount,merchant,description,category,region,date
EXP004271,1195.35,Google PlaymCA,ELECTRONICS ONLINE,technology,FL,2025-01-20
EXP001468,435.49,AMZN MKTP US*3482 #8496,MKTPLACE ONLINE,shopping,FL,2025-07-20
EXP005268,195.88,Kroger,INSTORE,groceries,NJ,2025-03-22
EXP005652,215.9,Safeway #4230,Safeway PURCHASE,groceries,NY,2025-10-12
EXP005981,31.4,Whole Foods,GROCERY,groceries,NY,2025-06-09
EXP004776,1538.96,Google Play #2158,ELECTRONICS,technology,NJ,2025-01-03
EXP007956,241.04,Walgreens #1715,CLINIC,healthcare,TX,2025-03-13
EXP005678,157.02,Kroger #542,FRESH,groceries,IL,2025-10-02
EXP001571,94.25,ces Buy #9649,ORDER,shopping,FL,2024-11-20
EXP007467,369.2,Rite Aid #6521,PHARMACY,healthcare,NJ,2025-08-18
EXP005324,143.54,Whole Foods #7578,GROCERY,groceries,FL,2025-01-31
EXP006667,273.12,Verizon #7658,UTILITY BILL ONLINE,utilities,IL,2025-03-17
EXP005561,81.47,Trader Joe's #4752,INSTORE,groceries,FL,2025-04-16
EXP005031,176.07,Safeway #4834,INSTORE,groceries,NJ,2025-03-07
EXP000800,44.44,Dominos #6600,COFFEE DEBIT,food,WA,2025-03-09
EXP007061,214.36,Rite Aid #5561,CLINIC,healthcare,NY,2025-01-18
EXP002365,42.45,POS Lyft FL,RIDE,transport,TX,2025-03-15
EXP002128,23.25,BP #3841,BP CHARGE,transport,NY,2025-06-10
EXP001860,140.35,eBay,RETAIL,shopping,IL,2025-05-04
EXP007087,307.12,CVS Pharmac #8783,PHARMACY,healthcare,IL,2025-02-02
EXP002452,49.28,BP #9552,BP PURCHASE,transport,NY,2024-11-09
EXP004948,1038.19,POS Microsoft Store MA,POS CHARGE,technology,NJ,2025-09-12
EXP006978,87.74,PG&E F07TBD,UTILITY BILL DEBIT,utilities,FL,2025-08-19
EXP001693,309.47,Best Byu,RETAIL DEBIT,shopping,FL,2025-10-23
EXP003761,14.94,Netflix WA,MONTHLY SUBSCRIPTION,entertainment,WA,2025-05-27
EXP001919,239.9,Best Buy #2246,WEB PURCHASE,shopping,CA,2025-05-14
EXP002563,73.22,Exxon #8874,FUEL CHARGE,transport,MA,2025-10-23
EXP006994,336.36,ACH DTE Energy #3280,ACH CHARGE,utilities,NY,2025-07-12
EXP001177,220.88,Target NUS7PS,ONLINE ORDER,shopping,TX,2025-08-02
EXP006079,94.56,ONLINE Comcats MA,SERVICE CHARGE,utilities,CA,2025-10-30
EXP007069,266.56,Health Clinic 9#733,PRESCRIPTION DEBIT,healthcare,TX,2025-02-07
EXP004569,822.9,Microsoft Store,DEVICE,technology,MA,2024-12-21
EXP005901,50.33,Safeway CA,INSTORE,groceries,TX,2025-05-06
EXP007859,270.15,CVS Parmcay,PRESCRIPTION,healthcare,CA,2024-12-01
EXP005408,62.64,Kroger,SUPERMARKET,groceries,CA,2025-03-31
EXP002145,88.21,Taxi Co WE6JRV,GASOLINE,transport,NJ,2025-08-05
EXP006698,106.48,ONLINE DTE Energy,ONLINE CHARGE,utilities,IL,2025-10-17
EXP004162,1201.7,Samsung #5165,Samsung PURCHASE,technology,WA,2025-09-02
EXP007369,362.89,CS Pharm6cy,CLINIC,healthcare,CA,2025-09-28
EXP006608,313.28,ONLINE Verizon #3170,BILL PAYMENT ONLINE,utilities,IL,2025-07-29
EXP002355,99.55,POS Exxon #1667,FUEL CHARGE,transport,WA,2025-03-22
EXP000052,14.2,McDonalds #5937,MEAL,food,TX,2025-06-07
EXP006463,312.71,CREDIT DTE Energy WUCSJT,SERVICE CHARGE POS,utilities,CA,2025-08-23
EXP006704,60.25,AMZ NMKTPdUS Comcast #3034,UTILITY BILL POS,utilities,CA,2025-07-12
EXP006494,98.34,DTE Energy,UTILITY BILL,utilities,MA,2025-07-10
EXP007864,100.55,CVS Pharmacy #7678,CLINIC,healthcare,FL,2025-07-02
EXP003049,7.7,ONLINE Spotify #7115,MONTHLY SUBSCRIPTION,entertainment,TX,2025-06-27
EXP005382,169.35,Whole Foods #6819,INSTORE,groceries,NY,2025-03-14
EXP002577,87.14,POS Exxon #1147,POS CHARGE,transport,TX,2025-08-14
EXP001469,143.57,Walmart #8357,RETAIL ONLINE,shopping,NY,2025-09-04
EXP001410,12.32,AMAZON.COM*2381 #7106,ORDER POS,shopping,CA,2025-01-25
EXP006204,335.87,CREDIT Verizon IL,AUTOPAY,utilities,TX,2025-05-02
EXP003099,7.78,Spotify 7#789,MONTHLY SUBSCRIPTION AUTO-PAY,entertainment,TX,2024-11-05
EXP004429,760.5,Dell NJ,ELECTRONICS,technology,IL,2025-06-26
EXP006016,65.05,TqT OXGGUU,BILL PAYMENT,utilities,TX,2025-01-02
EXP005875,246.67,ONLINE Kroger #8234,FRESH AUTO-PAY,groceries,CA,2025-06-16
EXP000009,46.34,Subway #4899,APP PURCHASE,food,NY,2024-12-30
EXP001450,143.37,eBay GR3AJN,WEB PURCHASE,shopping,TX,2024-12-27
EXP007450,13.18,Halth Clnic,CLINIC ONLINE,healthcare,IL,2025-04-17
EXP004356,1692.73,Samsung #9268,APP PURCHASE,technology,MA,2025-10-25
EXP004952,652.09,Google Play #4341,SOFTWARE,technology,WA,2024-12-20
EXP006246,79.96,Comacs #8418,Comacs PURCHASE,utilities,NJ,2025-03-30
EXP003181,6.91,Disney+,STREAMING POS,entertainment,WA,2025-03-07
EXP002544,51.72,Lyft,TRIP,transport,FL,2025-10-26
EXP001798,493.31,ACH eBay #4687,ORDER AUTO-PAY,shopping,WA,2025-04-21
EXP006980,66.49,DTE Energy,UTILITY BILL DEBIT,utilities,CA,2025-07-06
EXP005892,134.27,Trader Joe's,FRESH,groceries,NJ,2025-09-05
EXP006102,350.45,Comcast #6271,AUTOPAY ONLINE,utilities,IL,2025-05-20
EXP005063,208.69,Trader Joe's #4914,Trader PURCHASE,groceries,NJ,2025-07-19
EXP001179,450.08,eBay #770,WEB PURCHASE,shopping,NY,2025-05-04
EXP007658,401.61,ACH CVS Pharmacy,CLINIC AUTO-PAY,healthcare,NY,2025-07-07
EXP000925,47.43,MCD'S,INSTORE AUTO-PAY,food,NY,2025-03-12
EXP003835,18.96,ACH Disney+ #3735,SUBSCRIPTION,entertainment,CA,2025-08-12
EXP002230,40.65,ONLNE Uber NY,ONLNE PURCHASE,transport,FL,2025-04-23
EXP003194,18.43,POS Netflix,MONTHLY SUBSCRIPTION AUTO-PAY,entertainment,CA,2025-05-22
EXP006526,129.75,CREDIT DTE Energy #3923,UTILITY BILL,utilities,MA,2025-01-08
EXP004251,926.64,Google Play SWVC79,APP PURCHASE DEBIT,technology,CA,2025-03-13
EXP001415,96.17,DEBIT eBay #526,WEB PURCHASE,shopping,TX,2025-10-08
EXP002732,51.74,Exxon,TRIP,transport,CA,2025-06-11
EXP006936,179.91,DEBIT PG&E,DEBIT CHARGE,utilities,IL,2024-12-24
EXP000146,36.64,Subway,INSTORE,food,CA,2025-09-07
EXP007233,308.15,Rite Aid H134CK,PHARMACY,healthcare,MA,2024-12-07
EXP003132,7.93,Netflix #1888,FEE DEBIT,entertainment,NY,2025-05-22
EXP005587,175.03,Alsi #9060,GROCERY,groceries,NY,2025-05-07
EXP003749,18.55,Netflix #1613,SUBSCRIPTION,entertainment,TX,2025-07-30
EXP003637,5.49,YouTube Premium,STREAMING,entertainment,WA,2025-03-12
EXP006443,202.84,Verizon #7774,Verizon CHARGE,utilities,TX,2025-02-24
EXP004404,498.05,Apple Store HC78ID,ELECTRONICS ONLINE,technology,WA,2024-11-26
EXP001667,348.08,Best Buy #2144,ONLINE ORDER,shopping,TX,2025-06-01
EXP001953,271.2,Amazon #4583,RETAIL POS,shopping,TX,2025-01-10
EXP006580,206.87,PG&E IL,BILL PAYMENT,utilities,CA,2025-06-19
EXP005176,15.48,AMZN MKTP U SWHOLFEOODS #6007,DELI,groceries,NY,2025-08-31
EXP003266,19.26,POS Disney+ #4843,STREAMING,entertainment,NJ,2025-05-12
EXP005858,160.08,CREDIT Safeway,SUPERMARKET,groceries,CA,2025-01-22
EXP001036,317.26,ONLINE Amazon HBQ64D,WEB PURCHASE,shopping,IL,2025-09-14
EXP006289,93.71,AT&T #4900,BILL PAYMENT,utilities,MA,2025-01-30
EXP002941,66.9,Shell #9738,FUEL CHARGE,transport,NY,2025-06-07
EXP002137,45.72,DEBIT Uber,FUEL CHARGE,transport,TX,2025-05-20
EXP007105,250.98,DEBIT Walgreens,CLINIC,healthcare,IL,2025-05-24
EXP005894,166.74,CREDIT Kroger WA,FRESH,groceries,WA,2025-04-14
EXP006241,316.6,Comcast TX,UTILITY BILL,utilities,IL,2025-01-11
EXP007116,423.47,Rite Aid,PRESCRIPTION,healthcare,MA,2025-08-29
EXP005768,228.32,Safeway,FRESH,groceries,WA,2024-12-28
EXP001422,350.43,Best Buy #5560,WEB PURCHASE,shopping,MA,2025-07-24
EXP003369,11.98,Disney+ #2362,FEE,entertainment,NY,2025-04-21
EXP004827,815.35,Samsung #3540,Samsung CHARGE,technology,TX,2025-01-17
EXP007158,56.8,Walgreens #7142,PRESCRIPTION,healthcare,NY,2025-07-09
EXP007631,211.37,Rite Aid #3183,PRESCRIPTION,healthcare,CA,2025-06-22
EXP002430,31.05,Uber #8929,GASOLINE DEBIT,transport,NJ,2025-01-19
EXP001895,114.48,Walmart #7736,ORDER,shopping,MA,2025-04-05
EXP000646,9.56,McDonald's 6ZWKHE,MOBILE ORDER,food,TX,2025-10-14
EXP000383,4.14,KFC #4723,MEAL,food,IL,2025-02-22
EXP000231,31.88,McDonalds #9215,COFFEE,food,IL,2024-11-12
EXP007313,173.21,Health Clinic #1255,PRESCRIPTION,healthcare,NY,2025-02-01
EXP002525,57.87,ONLINE BP NJ,GASOLINE,transport,CA,2025-02-09
EXP005361,115.48,Safeway,Safeway CHARGE,groceries,NY,2024-11-22
EXP005833,237.58,Whole Foods FL,DELI,groceries,IL,2025-01-26
EXP003399,14.72,Disney+ #1576,FEE,entertainment,IL,2024-12-31
EXP000085,50.17,Burger King,INSTORE,food,CA,2024-12-06
EXP000202,15.23,McDonald'sN Y,APP PURCHASE,food,FL,2024-11-20
EXP004861,669.35,Dell #5853,SOFTWARE,technology,MA,2025-08-24
EXP006137,153.46,DTE Energy #2831,AUTOPAY ONLINE,utilities,CA,2024-12-17
EXP007650,30.24,Walgreens,PRESCRIPTION,healthcare,TX,2024-12-28
EXP006530,236.11,AMZN MKTP US Verizon,AUTOPAY AUTO-PAY,utilities,WA,2025-05-08
EXP003127,17.66,ONLINE YouTube Premium #390,MONTHLY SUBSCRIPTION,entertainment,IL,2025-01-16
EXP005115,13.48,Whole Fods #3307,SUPERMARKET,groceries,WA,2024-12-19
EXP007417,151.25,Health Clnic IL,PRESCRIPTION,healthcare,FL,2025-07-20
EXP003462,7.25,POS YouTubePremium,POS CHARGE,entertainment,IL,2025-06-29
EXP003921,19.67,Spotify,MONTHLY SUBSCRIPTION DEBIT,entertainment,WA,2025-02-07
EXP007037,421.87,Walgreens 363,Walgreens PURCHASE,healthcare,NJ,2025-10-16
EXP001626,209.95,Target FL,ORDER,shopping,CA,2024-11-11
EXP004377,1551.03,Dell NY,APP PURCHASE,technology,CA,2025-09-13
EXP007876,394.73,Walgreens #7627,PHARMACY,healthcare,IL,2025-03-19
EXP000803,8.34,KFC DCA75L,INSTORE,food,TX,2025-08-16
EXP007311,436.08,CVS Pharmacy FL,HEALTHCARE SERVICE,healthcare,TX,2025-02-02
EXP006334,239.41,DTE Energy DKW3OL,DTE CHARGE,utilities,IL,2025-06-02
EXP005308,11.91,Trader Joe's,Trader PURCHASE,groceries,MA,2025-06-08
EXP002244,70.11,Lyft #4743,TOLL,transport,NJ,2025-08-30
EXP002513,43.15,Shell,TOLL,transport,TX,2025-03-26
EXP005675,110.04,WHOLEFOODS #4147,GROCERY,groceries,FL,2025-06-10
EXP006725,154.46,Comcast,BILL PAYMENT,utilities,NJ,2025-06-06
EXP001524,21.94,DEBIT Target #6191,RETAIL AUTO-PAY,shopping,FL,2025-05-27
EXP002473,40.42,Taxi Co #5698,GASOLINE,transport,NY,2025-08-26
EXP001183,428.79,DEBIT AMAZON.COM*9287 FL,WEB PURCHASE,shopping,NJ,2025-05-19
EXP000062,58.48,MCDONALDS #6494,APP PURCHASE,food,NJ,2025-06-08
EXP003765,6.64,YouTube Premium,MONTHLY SUBSCRIPTION,entertainment,TX,2025-07-24
EXP003293,9.62,Netfix X25PW,FEE,entertainment,IL,2025-02-19
EXP000454,19.94,McDonalds #7590,POS PURCHASE,food,NJ,2025-10-18
EXP007989,418.5,Walgreens TX,PHARMACY,healthcare,FL,2024-11-03
EXP003933,14.14,Netflix #4167,STREAMING,entertainment,MA,2025-07-09
EXP003775,5.5,Disney+ #5472,MONTHLY SUBSCRIPTION,entertainment,FL,2025-06-16
EXP005772,219.71,Safeway,SUPERMARKET DEBIT,groceries,IL,2025-09-05
EXP004577,141.79,Samsung,ELECTRONICS,technology,TX,2025-09-16
EXP003544,15.62,AMZN MKTP US Spotify #7865,STREAMING,entertainment,CA,2025-09-27
EXP005509,19.28,Krger #9220,INSTORE,groceries,NY,2024-11-23
EXP000431,17.15,POS Subway,COFFEE,food,CA,2025-02-17
EXP005531,130.32,Trader Joe's,DELI ONLINE,groceries,WA,2025-07-05
EXP002649,47.07,POS BP #388,GASOLINE ONLINE,transport,NJ,2025-08-14
EXP001980,313.36,Target #7401,MKTPLACE,shopping,WA,2024-12-01
EXP006184,238.18,PG&E,SERVICE CHARGE,utilities,MA,2025-10-19
EXP004497,1448.06,Microsoft Store #9357,ELECTRONICS,technology,NY,2025-06-28
EXP007942,157.4,CVS Pharmacy #9946,CLINIC,healthcare,CA,2025-04-03
EXP005782,56.89,POS Safeway #3272,SUPERMARKET,groceries,TX,2025-09-03
EXP000227,58.82,Subway #9849,INSTORE,food,FL,2025-06-14
EXP005708,233.2,Kroger #1671,FRESH,groceries,TX,2025-03-27
EXP001275,295.26,ACH Bay #6360,ORDER,shopping,NY,2025-03-15
EXP001799,97.77,eBay #4344,ORDER,shopping,TX,2024-12-17
EXP005307,7.01,Trader Joe's #6609,FRESH AUTO-PAY,groceries,NJ,2024-11-18
EXP007221,218.31,Health Clinic #5776,PHARMACY,healthcare,CA,2024-12-06
EXP002107,33.42,Shell #6740,FUEL CHARGE ONLINE,transport,CA,2025-02-11
EXP005645,217.58,Kroger,INSTORE,groceries,CA,2025-03-08
EXP002991,25.67,Taxi Co NY,TRIP,transport,MA,2025-05-18
EXP001962,170.21,WALMART,ORDER,shopping,TX,2025-03-04
EXP006950,252.53,DEBIT DTE Energy #3401,DEBIT PURCHASE,utilities,NJ,2025-06-27
EXP003232,10.79,ONLINE YouTube Pemium #2456,STREAMING DEBIT,entertainment,TX,2025-09-13
EXP007602,284.26,AMZN MKTP US Health Clinic #8467,PRESCRIPTION,healthcare,IL,2025-04-23
EXP006085,160.33,AT&T,AT&T CHARGE,utilities,FL,2025-07-11
EXP003654,16.65,Disney+,MONTHLY SUBSCRIPTION,entertainment,NY,2025-05-30
EXP000838,28.83,McDonalds #3555,INSTORE AUTO-PAY,food,MA,2024-12-28
EXP002357,12.12,Exxon #7648,TRIP ONLINE,transport,MA,2025-10-14
EXP007103,357.18,AMZN MKTP US CVS Pharmacy #513,PRESCRIPTION,healthcare,IL,2025-01-03
EXP004381,802.17,Dell #1512,Dell CHARGE,technology,CA,2025-10-30
EXP002889,95.35,Shell #6586,GASOLINE DEBIT,transport,NJ,2025-06-21
EXP003200,19.83,Netflix #3604,STREAMING AUTO-PAY,entertainment,MA,2025-07-23
EXP000743,12.94,ACH Dominos,MOBILE ORDER,food,NY,2025-02-01
EXP004600,553.85,AMZN MKTP US Google Play FMVDU1,SOFTWARE,technology,MA,2024-11-22
EXP006533,88.21,DTE Energy,DTE CHARGE,utilities,FL,2025-03-15
EXP003111,15.11,Netflix #9971,Netflix CHARGE,entertainment,WA,2025-09-11
EXP001202,255.48,Traget #5471,ORDER,shopping,TX,2025-01-20
EXP003353,7.23,Spotify,STREAMING,entertainment,NY,2025-01-20
EXP002681,41.91,Shell #2993,TRIP,transport,WA,2025-09-04
EXP001819,40.98,WMART #621,WEB PURCHASE,shopping,MA,2025-09-02
EXP001918,236.3,ACH Best Buy #9536,WEB PURCHASE,shopping,MA,2025-06-18
EXP001873,374.84,Bset uBy# 8981,RETAIL,shopping,MA,2025-10-11
EXP002026,33.67,CREDIT Taxi Co,TOLL POS,transport,NY,2025-04-05
EXP002823,67.33,Shell #5305,Shell PURCHASE,transport,NJ,2025-10-01
EXP004988,31.68,Dell MA,Dell CHARGE,technology,TX,2025-06-03
EXP004329,457.62,Samsung,APP PURCHASE,technology,WA,2025-07-03
EXP007767,247.34,POS Health Clinic #7876,POS PURCHASE,healthcare,WA,2024-11-04
EXP001844,496.49,eBay 245O7O,WEB PURCHASE AUTO-PAY,shopping,TX,2025-08-17
EXP001120,346.47,Walmart #3874,ORDER,shopping,IL,2025-02-19
EXP000490,22.04,Dominos #9471,Dominos CHARGE,food,MA,2025-03-29
EXP002843,65.14,Taxi Co #3861,TRIP,transport,CA,2025-05-23
EXP004077,162.17,POS Microsoft Store,DEVICE,technology,FL,2025-06-01
EXP005503,239.03,Whole Foods #7647,SUPERMARKET POS,groceries,NJ,2025-04-26
EXP002718,17.92,Lyft #2067,GASOLINE AUTO-PAY,transport,CA,2025-03-09
EXP001775,214.02,eBay,MKTPLACE,shopping,NJ,2025-05-27
EXP001231,443.02,Target NY,MKTPLACE,shopping,IL,2025-03-01
EXP007565,162.44,POS Rite Aid,PRESCRIPTION,healthcare,TX,2025-01-23
EXP001334,488.84,Target,RETAIL AUTO-PAY,shopping,WA,2025-09-17
EXP004176,1910.04,Google Play #6427,SOFTWARE,technology,MA,2025-08-07
EXP003183,10.17,YouTubePremium #169a,STREAMING,entertainment,NJ,2025-08-24
EXP007322,488.22,ACH Walgreems #671,ACH PURCHASE,healthcare,FL,2025-02-08
EXP004556,1753.19,POS Apple Store,DEVICE,technology,MA,2025-04-22
EXP007765,178.68,ONLINE CVS Pharmacy 67VM6U,CLINIC,healthcare,NJ,2025-10-16
EXP006997,258.1,AT&T,AT&T PURCHASE,utilities,WA,2025-08-30
EXP007129,45.67,Walgreens #9010,HEALTHCARE SERVICE,healthcare,WA,2025-03-20
EXP007592,236.12,Rite Aid WA,Rite CHARGE,healthcare,FL,2025-10-16
EXP006372,29.62,DTE Energy #5270,UTILITY BILL,utilities,FL,2025-02-20
EXP005987,242.85,POSoTrader Joe's #1218,INSTORE,groceries,FL,2025-09-15
EXP006931,341.36,Verizon #5526,SERVICE CHARGE,utilities,WA,2024-11-03
EXP002810,10.69,Uber #5363,FUEL CHARGE,transport,FL,2025-09-02
EXP001015,100.46,AMZN.CO/MBILL4871,MKTPLACE,shopping,FL,2025-10-30
EXP001491,9.14,Walmart #5725,WEB PURCHASE,shopping,MA,2025-02-20
EXP007425,377.1,CVS Pharmacy,HEALTHCARE SERVICE,healthcare,WA,2024-11-04
EXP001022,462.39,Best Buy #5892,RETAIL,shopping,FL,2025-10-19
EXP003216,17.25,Sptoify,SUBSCRIPTION,entertainment,MA,2024-12-20
EXP002396,85.24,Taxi Co,RIDE,transport,NY,2024-12-09
EXP007607,109.9,CREDIT CVS Pharmacy IL,PHARMACY AUTO-PAY,healthcare,WA,2025-03-13
EXP005364,223.4,Trader Joe's #9441,SUPERMARKET,groceries,NJ,2025-08-28
EXP000776,35.26,Starbucks #5705,Starbucks CHARGE,food,NY,2024-11-01
EXP005998,235.14,ONLINE Aldi NY,FRESH,groceries,NJ,2025-05-02
EXP004712,277.49,Apple Store IL,DEVICE,technology,FL,2025-03-25
EXP006098,225.93,Comcast #213,BILL PAYMENT,utilities,FL,2025-10-08
EXP001796,172.19,Best Buy #542k,MKTPLACE DEBIT,shopping,MA,2025-02-08
EXP003475,5.38,YouTube Premium,FEE,entertainment,CA,2025-08-21
EXP004338,397.24,DEBIT Apple Store #9912,SOFTWARE ONLINE,technology,NJ,2025-10-26
EXP002196,66.16,ACf Uber,TRIP,transport,WA,2025-01-03
EXP002223,20.04,Lyft #9380,RIDE,transport,FL,2025-08-22
EXP007059,43.6,CREDIT Health Clinic #958,PRESCRIPTION,healthcare,IL,2025-05-25
EXP001563,168.57,eBay,eBay PURCHASE,shopping,FL,2025-01-30
EXP004591,1722.81,Apple Store,ELECTRONICS,technology,NY,2025-03-12
EXP000350,24.12,ACH Starbucks,ACH PURCHASE,food,TX,2025-09-06
EXP002118,28.98,Uber #3865,Uber PURCHASE,transport,MA,2025-01-06
EXP007391,88.22,Health Clinic #5998,CLINIC,healthcare,NY,2025-07-15
EXP000333,49.3,Subway #4002,MEAL,food,MA,2025-03-24
EXP002162,77.97,Shell,RIDE AUTO-PAY,transport,TX,2025-03-01
EXP006715,34.22,PG&E,UTILITY BILL,utilities,IL,2025-04-10
EXP006130,320.06,POS DTE Energy,UTILITY BILL,utilities,WA,2025-07-29
EXP001976,54.78,7est Buy,ORDER,shopping,WA,2025-03-28
EXP002579,13.87,Exxsn #6612,FUEL CHARGE DEBIT,transport,MA,2024-11-03
EXP002484,31.82,BP #2446,RIDE DEBIT,transport,CA,2025-08-23
EXP001758,7.16,Walmart #4860,RETAIL,shopping,IL,2025-04-26
EXP004964,1351.43,Samsung NJ,DEVICE,technology,NJ,2025-07-09
EXP004819,1035.93,Microsoft Store #4708,ELECTRONICS,technology,CA,2025-07-25
EXP002298,71.31,Taxi Co,FUEL CHARGE,transport,CA,2025-09-04
EXP001248,181.67,POS eBay #7101,RETAIL,shopping,TX,2025-10-24
EXP001299,197.42,Target IL,MKTPLACE,shopping,IL,2025-03-17
EXP003199,13.26,Netflix,Netflix PURCHASE,entertainment,TX,2025-09-18
EXP003212,14.25,YouTube Premium,STREAMING,entertainment,CA,2025-04-18
EXP004941,684.73,Apple Store GDS12Y,APP PURCHASE,technology,TX,2025-05-08
EXP003799,17.77,Spotify,STREAMING,entertainment,WA,2025-01-25
EXP006218,320.32,DTE Energy NY,DTE PURCHASE,utilities,CA,2025-10-11
EXP006304,34.1,AT&T,AT&T PURCHASE,utilities,TX,2024-12-15
EXP007398,264.62,Health Clinic 0II93U,PRESCRIPTION POS,healthcare,CA,2024-12-31
EXP007673,497.04,Health Clinic FL,Health PURCHASE,healthcare,MA,2024-11-20
EXP003728,8.36,Spotify #5399,Spotify PURCHASE,entertainment,FL,2024-11-28
EXP005132,201.17,Kroger #2429,DELI,groceries,WA,2025-04-01
EXP007095,140.11,Health Clinic #7648,PHARMACY,healthcare,IL,2025-10-30
EXP000029,16.58,Starbucks #3858,Starbucks PURCHASE,food,NJ,2024-12-24
EXP005724,201.33,CREDIT Safeway #9182,INSTORE DEBIT,groceries,FL,2025-01-05
EXP007064,36.48,CVSlPhamray FL,PHARMACY DEBIT,healthcare,MA,2025-01-10
EXP001378,244.97,Walmart #2850,ONLINE ORDER,shopping,NJ,2025-08-24
EXP004863,824.48,Dell #9114,APP PURCHASE,technology,IL,2025-06-14
EXP000787,12.47,Burger King #1471,APP PURCHASE,food,WA,2025-10-08
EXP004875,5.52,Samsun #5534,DEVICE,technology,NY,2025-02-24
EXP001540,32.86,Best Buy #610,ONLINE ORDER,shopping,NJ,2024-11-22
EXP006502,25.85,Verizon WA,UTILITY BILL POS,utilities,TX,2025-07-20
EXP000101,9.88,Dominos #5204,MEAL,food,TX,2025-08-27
EXP005716,16.45,AMZN MKTP US Trader Joe's,SUPERMARKET,groceries,NY,2025-05-28
EXP000848,15.54,ACH McDonalds,APP PURCHASE,food,WA,2025-02-24
EXP005859,13.82,Whole Foods #7631,INSTORE,groceries,CA,2025-03-31
EXP005035,152.01,Trader Joe's,FRESH,groceries,FL,2025-08-21
EXP002533,33.12,BP #319,GASOLINE,transport,IL,2025-06-26
EXP005648,139.14,Safeway CA,INSTORE,groceries,TX,2025-07-17
EXP002530,64.74,Exxon,GASOLINE POS,transport,WA,2025-07-08
EXP001770,345.07,AMAZON.COM*9420,RETAIL DEBIT,shopping,CA,2024-11-04
EXP000580,11.76,McDonald's #3804,COFFEE,food,WA,2025-03-17
EXP003371,5.1,YouTube Premium #7622,MONTHLY SUBSCRIPTION,entertainment,NJ,2025-04-15
EXP007126,58.46,Health Clinic 1008,Health PURCHASE,healthcare,MA,2025-05-17
EXP007375,69.92,Health Clinic,PRESCRIPTION,healthcare,CA,2025-04-29
EXP003591,10.57,Netflix,SUBSCRIPTION,entertainment,NJ,2025-05-12
EXP003782,17.2,Netflix,SUBSCRIPTION,entertainment,CA,2024-12-15
EXP002135,45.58,Taxi Co,GASOLINE,transport,CA,2025-01-06
EXP007977,285.62,DEBIT C8S Pharmacy #3126,PRESCRIPTION,healthcare,IL,2024-12-21
EXP007039,148.5,CREDIT Health Clinic MA,PRESCRIPTION,healthcare,TX,2025-08-27
EXP000771,49.16,McDonalds,MOBILE ORDER DEBIT,food,TX,2025-10-26
EXP003783,12.23,Netflix TX,FEE,entertainment,MA,2025-02-03
EXP000801,3.87,Subway 5#038,APP PURCHASE,food,FL,2025-04-18
EXP003912,9.56,Disney+,SUBSCRIPTION,entertainment,CA,2024-12-19
EXP007007,163.78,DEBIT Walgreens #9819,HEALTHCARE SERVICE,healthcare,CA,2025-06-07
EXP001941,395.11,Target,Target CHARGE,shopping,NJ,2025-09-02
EXP003291,16.2,Disney+,STREAMING DEBIT,entertainment,MA,2025-09-10
EXP001853,285.16,Best Buy,ORDER POS,shopping,MA,2025-07-01
EXP000265,31.43,McDonalds #6628,INSTORE POS,food,WA,2025-09-03
EXP005946,156.11,ACH Aldi OHQY5D,INSTORE,groceries,NY,2025-06-04
EXP004751,937.13,Google Play,DEVICE AUTO-PAY,technology,NJ,2025-01-19
EXP001439,60.06,WALMART #6281,WALMART CHARGE,shopping,FL,2025-10-30
EXP005845,197.63,ACH Trader Joe's,ACH PURCHASE,groceries,WA,2025-09-25
EXP005581,74.22,Safeway #4366,GROCERY,groceries,MA,2025-08-15
EXP000121,23.3,AMZN MKTP US Subway #3881,POS PURCHASE,food,CA,2025-10-01
EXP001102,276.01,ONLINE Best Buy,ORDER,shopping,CA,2025-01-26
EXP007816,144.07,Rite Aid #1200,PRESCRIPTION,healthcare,NY,2024-11-24
EXP006732,172.78,ACH Verizon #2937,UTILITY BILL,utilities,MA,2025-06-11
EXP005732,212.3,paefway #8938,INSTORE POS,groceries,WA,2025-01-17
EXP007054,333.41,CVS Pharmacy #1112,PRESCRIPTION,healthcare,FL,2025-09-25
EXP007933,351.88,POS Health Clinic T223N5,PHARMACY,healthcare,NY,2025-09-03
EXP001237,264.08,eBay #1955,eBay PURCHASE,shopping,CA,2025-05-23
EXP000504,8.59,Subway FL,Subway PURCHASE,food,WA,2025-08-05
EXP003726,6.95,YouTube Premium FL,MONTHLY SUBSCRIPTION DEBIT,entertainment,NY,2025-02-15
EXP000707,49.24,Subway #123,COFFEE,food,NJ,2025-03-24
EXP003485,19.47,AMZN MKTP US Disney+,SUBSCRIPTION,entertainment,NY,2025-02-18
EXP005006,42.84,Kroger FL,FRESH AUTO-PAY,groceries,TX,2025-06-12
EXP004903,1477.34,Apple Store #6506,APP PURCHASE,technology,TX,2025-08-29
EXP002753,14.78,Uber #4183,GASOLINE ONLINE,transport,NY,2025-02-20
EXP001157,356.82,AMZ NMKTP US Targte #6365,AMZ CHARGE,shopping,TX,2025-01-14
EXP000649,41.75,Dominos,MOBILE ORDER POS,food,IL,2025-09-19
EXP007000,64.84,PG&E #9918,SERVICE CHARGE,utilities,TX,2025-02-17
EXP000788,27.44,Subway #5773,POS PURCHASE,food,TX,2025-02-14
