id,amount,merchant,description,category,region,date
EXP000879,43.52,Strabudks #2941,MEAL DEBIT,food,TX,2024-12-09
EXP005106,46.46,Trader Joe's #565,GROCERY,groceries,CA,2025-06-10
EXP003163,18.86,DEIBT Spotify,SUBSCRIPTION,entertainment,MA,2025-04-17
EXP003651,11.68,Disney+ #9633,STREAMING,entertainment,TX,2025-01-09
EXP001302,378.73,ONLINE WALMART,ONLINE CHARGE,shopping,MA,2025-01-22
EXP002823,67.33,Shell #5305,Shell PURCHASE,transport,NJ,2025-10-01
EXP005953,31.46,Kroger #5143,INSTORE,groceries,FL,2025-01-07
EXP003743,8.83,Disney+ #1522,FEE,entertainment,NY,2025-09-11
EXP005723,157.98,Trader Joe's FL,DELI,groceries,NJ,2025-08-14
EXP003017,13.27,Netflix #8425,FEE,entertainment,FL,2024-11-03
EXP004931,1517.37,Apple Store #6760,APP PURCHASE,technology,FL,2025-01-10
EXP004302,1210.88,CREDIT Microsoft Store MA,CREDIT PURCHASE,technology,WA,2025-02-21
EXP001182,278.31,Best Buy,Best CHARGE,shopping,CA,2025-11-01
EXP000565,20.17,Burger King #2291,APP PURCHASE,food,NJ,2025-08-14
EXP002414,44.34,Shell WA,FUEL CHARGE POS,transport,IL,2025-09-11
EXP005427,85.67,POS Kroger #2414,SUPERMARKET,groceries,IL,2025-10-06
EXP007895,292.72,ONLINE CVSP haramcy,CLINIC ONLINE,healthcare,NJ,2025-08-03
EXP007422,177.44,Walgreens #579,Walgreens PURCHASE,healthcare,WA,2025-02-02
EXP002600,55.25,Lyft,TRIP DEBIT,transport,FL,2025-05-09
EXP000224,30.81,CREDIT Starbucks #4793,CREDIT PURCHASE,food,MA,2025-09-08
EXP003424,12.78,Netflix #2331,FEE,entertainment,NY,2025-09-16
EXP007067,150.32,Health Clinic #6486,PRESCRIPTION,healthcare,NJ,2024-12-26
EXP002169,95.55,BP #7508,GASOLINE AUTO-PAY,transport,MA,2025-05-26
EXP004166,1697.7,Samsung,Samsung CHARGE,technology,NJ,2025-03-01
EXP005901,50.33,Safeway CA,INSTORE,groceries,TX,2025-05-06
EXP002036,18.9,CAH Sehll,RIDE,transport,MA,2025-03-22
EXP007987,414.59,Health Clinic #7326,PHARMACY,healthcare,CA,2024-12-31
EXP005611,209.74,AMZN MKTP US Safeway,DELI,groceries,NY,2024-12-13
EXP004245,1864.37,DEBIT Google Play,APP PURCHASE ONLINE,technology,TX,2025-06-29
EXP007555,245.24,Rite Aid #7945,HEALTHCARE SERVICE,healthcare,TX,2025-04-16
EXP006663,190.18,DTE Energy,SERVICE CHARGE,utilities,TX,2025-03-11
EXP002616,54.97,BP #9994,FUEL CHARGE,transport,FL,2025-03-21
EXP007499,315.59,POS Walgreens,PRESCRIPTION,healthcare,FL,2025-03-29
EXP006739,184.63,AMZN MKTP US Verizon NJ,AUTOPAY,utilities,IL,2025-10-11
EXP005819,207.46,Aldi,GROCERY,groceries,NJ,2025-07-08
EXP000556,28.29,ACH Burger King,APP PURCHASE,food,CA,2025-03-23
EXP000071,11.03,CREDIT Burger Kig WA,MEAL POS,food,TX,2025-06-14
EXP000952,18.34,Subway FL,INSTORE DEBIT,food,TX,2025-03-08
EXP007393,352.03,Health Clinic #7625,PHARMACY ONLINE,healthcare,CA,2025-06-04
EXP006032,344.05,CREDIT Comcast #3001,CREDIT CHARGE,utilities,NJ,2024-12-04
EXP004852,778.28,Dell,Dell CHARGE,technology,MA,2025-07-17
EXP003549,5.2,Netflix,Netflix PURCHASE,entertainment,NJ,2024-11-21
EXP007880,461.71,CVS Pharmacy,CVS PURCHASE,healthcare,NY,2025-07-31
EXP004763,514.47,CREDIT Apple Store #6953,ELECTRONICS AUTO-PAY,technology,CA,2024-12-21
EXP002921,7.28,Taxi Co #7767,FUEL CHARGE POS,transport,CA,2025-02-20
EXP005835,153.48,Aldi #3999,INSTORE,groceries,WA,2025-04-15
EXP001344,166.72,eBay #6358,WEB PURCHASE,shopping,MA,2025-10-31
EXP006985,105.1,POS AT&T #5390,SERVICE CHARGE,utilities,TX,2025-02-06
EXP002336,35.61,Shell #9304,RIDE,transport,FL,2025-04-25
EXP000191,53.86,McDonalds,POS PURCHASE,food,NY,2025-03-26
EXP007594,351.46,CVS Pharmacy NJ,CVS CHARGE,healthcare,TX,2024-11-12
EXP002316,70.61,Lyft #9769,TOLL,transport,WA,2025-05-01
EXP001208,291.17,DEBIT Best Buy,DEBIT PURCHASE,shopping,NJ,2025-01-30
EXP007740,434.47,Health Clinic,HEALTHCARE SERVICE ONLINE,healthcare,TX,2025-10-24
EXP000448,43.84,KFC #3242,POS PURCHASE ONLINE,food,TX,2025-02-08
EXP007718,462.8,Rite Aid #1455,PHARMACY,healthcare,WA,2025-02-25
EXP003974,10.02,DEBIT Disney+,MONTHLY SUBSCRIPTION ONLINE,entertainment,TX,2025-06-07
EXP004507,623.43,Samsung FAZHUF,SOFTWARE,technology,TX,2025-02-15
EXP003890,19.58,Spotify,FEE,entertainment,NY,2024-12-28
EXP001742,354.82,eBay #5887,RETAIL,shopping,NJ,2025-09-02
EXP005245,249.23,Safeway,SUPERMARKET,groceries,IL,2025-07-16
EXP007755,427.77,Health Clinic #3842,HEALTHCARE SERVICE,healthcare,TX,2025-04-26
EXP004939,605.57,Samsun,Samsun CHARGE,technology,NY,2025-09-21
EXP005775,192.99,Aldi #9261,DELI,groceries,TX,2024-12-28
EXP003416,8.14,Disney+ 88OH0,FEE AUTO-PAY,entertainment,FL,2024-11-05
EXP003560,9.61,YouTube Premium,FEE,entertainment,NJ,2025-09-01
EXP005120,234.94,POS Aldi #1778,POS PURCHASE,groceries,NJ,2025-03-31
EXP004838,1562.69,AMZN MKTP US Samsung #9190,AMZN PURCHASE,technology,CA,2025-07-14
EXP004885,1549.26,Apple Store,SOFTWARE,technology,WA,2025-05-17
EXP000882,19.72,McDonalds #9837,INSTORE AUTO-PAY,food,NY,2025-05-24
EXP005792,233.82,Kroger WA,INSTORE,groceries,NY,2025-08-19
EXP002942,94.31,BP,TRIP,transport,MA,2025-05-19
EXP007057,425.54,AMZN MKTP US CVS Pharmacy,HEALTHCARE SERVICE POS,healthcare,NY,2025-04-10
EXP005724,201.33,CREDIT Safeway #9182,INSTORE DEBIT,groceries,FL,2025-01-05
EXP000080,20.68,Dominos,APP PURCHASE,food,NJ,2025-09-28
EXP006050,286.13,AT&T NY,SERVICE CHARGE,utilities,NJ,2025-07-15
EXP001291,29.7,POS eBay #4680,ONLINE ORDER,shopping,CA,2025-01-11
EXP006992,73.53,Comcast,AUTOPAY,utilities,TX,2025-02-19
EXP002581,98.09,Taxj o #3400,RIDE AUTO-PAY,transport,WA,2025-02-28
EXP003188,8.95,YouTube Premium #264,SUBSCRIPTION,entertainment,NJ,2025-05-05
EXP004380,1531.61,Del l#5368,Del PURCHASE,technology,CA,2025-03-08
EXP002859,92.63,BP #9788,BP PURCHASE,transport,FL,2025-01-26
EXP005302,123.9,Trader Joe's CA,SUPERMARKET,groceries,FL,2024-12-31
EXP003330,15.11,DEBIT YouTube Premium #936,MONTHLY SUBSCRIPTION,entertainment,TX,2025-03-03
EXP006727,373.58,AT&T #2l85,SERVICE CHARGE,utilities,TX,2025-01-23
EXP005118,163.48,Whole Foods,SUPERMARKET,groceries,CA,2024-12-18
EXP005883,145.38,Safeway #5209,GROCERY,groceries,NJ,2024-11-17
EXP007554,469.47,Rite Aid 7VWWIQ,PHARMACY,healthcare,IL,2025-03-11
EXP006302,394.11,PG&E #1778,SERVICE CHARGE,utilities,NY,2025-09-27
EXP001327,391.59,Target,ORDER,shopping,NY,2025-05-31
EXP002688,53.89,Shell,FUEL CHARGE,transport,TX,2025-07-03
EXP004426,974.6,Dell,APP PURCHASE ONLINE,technology,NJ,2025-07-10
EXP004598,673.61,MNZMKTP US Apple Store #3065,ELECTRONICS,technology,WA,2025-01-13
EXP000356,7.38,Burger King,POS PURCHASE,food,NJ,2025-07-27
EXP004276,541.93,Samsung #8348,SOFTWARE,technology,WA,2025-08-11
EXP000276,25.77,Subway #2755,INSTORE,food,CA,2025-09-22
EXP004934,573.97,Microsoft Store,Microsoft CHARGE,technology,WA,2025-07-08
EXP001112,327.62,AMZN.COM/BILL4125 W9JZF4,RETAIL POS,shopping,CA,2025-04-03
EXP000305,24.15,Buregr King,MOBILE ORDER,food,NY,2025-06-24
EXP002836,13.86,Taxi Co #5046,Taxi PURCHASE,transport,WA,2025-09-28
EXP000867,3.07,CREDIT KFC CDTED0,POS PURCHASE,food,WA,2024-12-17
EXP005141,178.5,Trader Joe's,FRESH,groceries,NY,2024-12-29
EXP000813,40.73,Burger King,MEAL,food,CA,2025-10-04
EXP002934,80.9,Uber,FUEL CHARGE,transport,NY,2025-06-06
EXP001363,42.34,WALMART TX,ORDER,shopping,NY,2025-04-12
EXP000657,38.74,AMZN MKTP US Dominos #1295,MOBILE ORDER,food,MA,2025-01-30
EXP007605,382.5,Rite Aid TX,CLINIC,healthcare,FL,2025-08-27
EXP007441,483.28,Rite Aid,CLINIC,healthcare,TX,2024-11-17
EXP003328,7.89,YouTube Premium #2603,MONTHLY SUBSCRIPTION,entertainment,NY,2025-05-19
EXP003410,16.36,AMZN MKTPU S YouTube Premium #8398,AMZN PURCHASE,entertainment,NY,2024-11-05
EXP000055,50.65,Subway,Subway CHARGE,food,NJ,2025-08-17
EXP004807,681.79,eDll #9197,ELECTRONICS,technology,TX,2025-04-24
EXP002902,16.43,Lyf tFL,TOLL,transport,MA,2024-12-21
EXP007787,295.01,CVS Pharmacy #8352,CLINIC,healthcare,MA,2025-07-29
EXP001916,349.83,eBay #6679,MKTPLACE,shopping,IL,2025-10-18
EXP002545,80.78,Uber,FUEL CHARGE DEBIT,transport,FL,2025-04-19
EXP002284,67.94,Lyft,TRIP,transport,WA,2025-04-30
EXP000253,27.79,KFC,KFC PURCHASE,food,FL,2025-09-23
EXP003948,8.53,ACH Spotify #6130,MONTHLY SUBSCRIPTION DEBIT,entertainment,TX,2024-12-18
EXP001623,201.94,POS Target NUXURP,RETAIL,shopping,TX,2025-09-06
EXP007870,391.94,Rite Aid #6371,HEALTHCARE SERVICE AUTO-PAY,healthcare,CA,2025-08-10
EXP002459,57.13,Exxon 0R450F,RIDE,transport,CA,2025-04-20
EXP004856,64.56,Dell,APP PURCHASE,technology,MA,2025-09-09
EXP007799,329.92,CVS Pharmacy,PHARMACY,healthcare,IL,2025-09-26
EXP003140,8.31,Netflix #7619,SUBSCRIPTION ONLINE,entertainment,NY,2025-10-22
EXP001753,248.51,AMZN MKTP US Best Buy,AMZN PURCHASE,shopping,FL,2025-04-17
EXP001967,254.69,Target #575,ONLINE ORDER,shopping,WA,2025-09-12
EXP005515,132.67,Aldi #7405,Aldi CHARGE,groceries,CA,2025-01-23
EXP006069,204.73,AT&T #220,SERVICE CHARGE,utilities,CA,2025-09-06
EXP007697,103.97,CVS Pharmacy,CVS PURCHASE,healthcare,FL,2025-06-28
EXP001899,469.29,AMZN.COM/BILL3970,ONLINE ORDER,shopping,MA,2025-06-25
EXP007076,417.9,Walgreens #5785,HEALTHCARE SERVICE,healthcare,IL,2025-07-03
EXP006523,320.88,Verizon #7207,UTILITY BILL,utilities,WA,2025-08-12
EXP004176,1910.04,Google Play #6427,SOFTWARE,technology,MA,2025-08-07
EXP003871,19.61,Spotify #8322,MONTHLY SUBSCRIPTION,entertainment,IL,2025-10-01
EXP006723,70.69,PG&E,PG&E PURCHASE,utilities,CA,2025-06-05
EXP002512,37.69,Taxi Co,Taxi PURCHASE,transport,NY,2025-04-07
EXP003498,6.07,Disney+,Disney+ CHARGE,entertainment,MA,2024-11-16
EXP007877,460.44,Walgreens IL,HEALTHCARE SERVICE,healthcare,TX,2025-08-14
EXP004047,1559.81,Dell #9880,ELECTRONICS,technology,NY,2025-09-04
EXP000674,48.57,Starbucks #2582,MEAL,food,WA,2025-05-16
EXP006530,236.11,AMZN MKTP US Verizon,AUTOPAY AUTO-PAY,utilities,WA,2025-05-08
EXP007626,238.91,ONLINE Health Clinic #8161,CLINIC,healthcare,IL,2025-04-01
EXP005142,191.79,NOLIE Alf iNj,FRESH,groceries,IL,2025-03-15
EXP006109,258.54,DTE Energy,BILL PAYMENT DEBIT,utilities,CA,2025-02-21
EXP003791,5.93,Netflix FL,MONTHLY SUBSCRIPTION,entertainment,CA,2024-11-28
EXP001507,113.13,ACH Target,ORDER,shopping,IL,2025-06-01
EXP000047,43.15,Subwy,MEAL,food,NJ,2025-09-26
EXP006079,94.56,ONLINE Comcats MA,SERVICE CHARGE,utilities,CA,2025-10-30
EXP007801,380.53,AMZN MKTP US Health Clinic #2432,PHARMACY AUTO-PAY,healthcare,FL,2025-02-10
EXP002970,25.56,Shell,GASOLINE,transport,CA,2025-05-15
EXP000666,48.71,McDonalds #1433,McDonalds CHARGE,food,FL,2025-09-24
EXP000868,16.09,Burger King #9900,INSTORE,food,NY,2025-01-22
EXP007418,434.12,Walgreens #2457,HEALTHCARE SERVICE POS,healthcare,NJ,2025-09-05
EXP006551,248.03,ACH AT&T #291,UTILITY BILL,utilities,NJ,2025-09-14
EXP001922,457.58,AMZN.COM/BILL1475 #7099,ONLINE ORDER,shopping,CA,2025-08-12
EXP005489,24.08,Aldi,DELI ONLINE,groceries,FL,2025-04-02
EXP005203,233.14,Trader Joe's #6887,SUPERMARKET POS,groceries,NY,2025-03-03
EXP007151,191.47,CVS Pharmacy,PHARMACY POS,healthcare,NY,2024-12-30
EXP006026,63.56,PG&E #6441,AUTOPAY,utilities,WA,2025-05-12
EXP003822,10.7,Spotify,FEE,entertainment,TX,2025-06-20
EXP005125,58.78,Safeway NY,FRESH,groceries,WA,2025-03-17
EXP001655,136.13,ACH Walmart #7913,ONLINE ORDER AUTO-PAY,shopping,WA,2025-06-07
EXP005975,198.07,Safeway,GROCERY POS,groceries,IL,2024-11-12
EXP006820,138.02,AT&T,AUTOPAY,utilities,FL,2025-01-01
EXP004670,595.71,Microsoft Store,APP PURCHASE DEBIT,technology,TX,2025-01-21
EXP003258,18.96,Disney+ #1103,SUBSCRIPTION POS,entertainment,IL,2025-05-26
EXP004415,843.11,Microsoft Store,Microsoft PURCHASE,technology,CA,2025-02-22
EXP004755,673.8,Apple Store #8244,ELECTRONICS,technology,MA,2025-06-25
EXP007423,154.23,CVS Pharmacy,CLINIC,healthcare,TX,2025-04-17
EXP006866,282.22,erizon,BILL PAYMENT,utilities,NY,2025-01-28
EXP004687,1349.14,Microsoft Store,Microsoft PURCHASE,technology,TX,2024-12-20
EXP005296,148.32,WHOLE FD,FRESH POS,groceries,IL,2025-08-06
EXP000735,57.24,Burger King FL,MEAL,food,NY,2024-11-29
EXP003364,17.9,Netflix #9336,MONTHLY SUBSCRIPTION,entertainment,IL,2025-05-01
EXP002649,47.07,POS BP #388,GASOLINE ONLINE,transport,NJ,2025-08-14
EXP007634,100.97,CVS Pharmayc TMPUF0,PRESCRIPTION,healthcare,WA,2025-06-30
EXP001057,427.87,DEBIT eBay #6064,ORDER,shopping,TX,2025-04-01
EXP001567,79.52,Target #9803,WEB PURCHASE POS,shopping,FL,2025-04-26
EXP004073,1225.36,Dell #9857,APP PURCHASE,technology,FL,2025-08-21
EXP000017,50.44,ACH McDonaldsg#9750,MOBILE ORDER,food,IL,2024-12-23
EXP002319,9.12,Exxon #332,TRIP,transport,WA,2025-04-04
EXP002071,72.85,Uber,TOLL,transport,NJ,2025-10-18
EXP002252,90.01,ONLINE BP #523,FUEL CHARGE AUTO-PAY,transport,CA,2025-10-06
EXP003519,15.82,YouTube Premium,SUBSCRIPTION,entertainment,NJ,2025-07-24
EXP001821,404.44,Walmart #8309,Walmart CHARGE,shopping,FL,2025-06-06
EXP004685,662.94,Smasung TX,Smasung PURCHASE,technology,CA,2025-03-22
EXP002238,52.37,Shell 1#091,FUEL CHARGE,transport,WA,2025-08-22
EXP004065,503.31,Apple Store NY,DEVICE,technology,TX,2025-01-13
EXP007661,437.18,Health Clinic TX,Health CHARGE,healthcare,IL,2025-06-19
EXP003647,9.87,Disny+ #4824,SUBSCRIPTION,entertainment,NY,2025-04-08
EXP004521,1383.78,ONLINE Apple Store #2636,SOFTWARE POS,technology,IL,2025-02-05
EXP000633,13.13,McDonalds #7204,APP PURCHASE DEBIT,food,FL,2025-08-06
EXP004014,755.6,Samsung,DEVICE,technology,MA,2025-09-23
EXP006681,155.44,ACH PG&E,AUTOPAY,utilities,IL,2025-02-23
EXP006654,157.84,AMZN MKTP US Verizon,UTILITY BILL,utilities,WA,2024-11-09
EXP005791,82.13,Aldi #7174,DELI DEBIT,groceries,TX,2025-04-22
EXP001925,341.96,Best Buy,ORDER,shopping,IL,2025-03-21
EXP007154,45.84,Rite Aid,PHARMACY,healthcare,NJ,2025-10-29
EXP007828,436.51,ONLINE CVS Pharmacy #1224,HEALTHCARE SERVICE,healthcare,TX,2025-09-20
EXP007128,264.91,Health Clinic,PHARMACY,healthcare,TX,2024-12-18
EXP000820,13.87,Dominos,Dominos CHARGE,food,NJ,2025-04-15
EXP006709,173.94,Verizon #9568,UTILITY BILL,utilities,IL,2024-12-04
EXP004515,1638.53,Samsung #4738,APP PURCHASE AUTO-PAY,technology,IL,2025-01-17
EXP007495,101.06,Walgreens TX,PRESCRIPTION DEBIT,healthcare,NY,2025-03-08
EXP006368,240.46,Com8ast #511,UTILITY BILL,utilities,WA,2025-02-18
EXP007747,362.31,CVS Pahrmacy,HEALTHCARE SERVICE,healthcare,TX,2025-05-30
EXP007519,425.38,Rite Aid,PHARMACY,healthcare,NJ,2025-08-11
EXP004772,1243.74,Samsung,DEVICE,technology,IL,2025-06-15
EXP001126,44.3,ACH Amazon,ACH PURCHASE,shopping,NJ,2025-09-15
EXP000866,8.71,Dominos,MEAL,food,MA,2025-04-17
EXP001390,79.71,Target #384,ONLINE ORDER,shopping,MA,2024-11-18
EXP005143,138.52,Aldi,GROCERY,groceries,FL,2024-12-14
EXP004631,1512.3,Dell,ELECTRONICS,technology,WA,2025-06-22
EXP007299,393.94,Rite Aid #4200,HEALTHCARE SERVICE AUTO-PAY,healthcare,IL,2025-10-29
EXP005366,54.12,Kroger KIZCZ9,INSTORE,groceries,NJ,2024-11-02
EXP000498,6.34,Subway #2597,COFFEE,food,FL,2025-02-22
EXP007579,141.51,Health Clinic #88,Health CHARGE,healthcare,MA,2025-05-02
EXP004463,1138.9,Google Play,APP PURCHASE AUTO-PAY,technology,WA,2025-08-12
EXP004490,150.52,MicrsooftSpre RVSF64,ELECTRONICS ONLINE,technology,CA,2025-01-24
EXP003144,19.25,YouTube Premium,STREAMING POS,entertainment,IL,2025-01-06
EXP002982,72.45,Shell #2399,FUEL CHARGE,transport,TX,2025-05-19
EXP007684,434.49,Walgreens,CLINIC,healthcare,FL,2025-01-19
EXP003863,15.87,ACH YouTube Premium,STREAMING,entertainment,TX,2025-10-24
EXP004382,1968.18,ACH Google Play #976,SOFTWARE AUTO-PAY,technology,NY,2025-04-16
EXP006619,42.12,Verizon #9273,UTILITY BILL,utilities,WA,2025-07-26
EXP006355,287.46,PG&E #2406,UTILITY BILL,utilities,NY,2025-09-04
EXP005346,217.52,DBEIT Trader Joe's #21x,DELI,groceries,WA,2025-07-20
EXP001252,277.63,Waz7art #4508,Waz7art CHARGE,shopping,NY,2025-09-21
EXP002804,98.38,Shell MA,TOLL,transport,FL,2025-03-23
EXP002390,47.77,BP M0AJ6X,GASOLINE,transport,MA,2025-09-09
EXP007272,87.91,VS Pharmacy#70q3,HEALTHCARE SERVICE,healthcare,MA,2025-07-28
EXP005340,129.23,Kroger,SUPERMARKET,groceries,WA,2025-02-07
EXP005442,230.97,Aldi,FRESH,groceries,NY,2025-05-23
EXP006374,129.97,AT&T #1896,BILL PAYMENT POS,utilities,MA,2025-03-16
EXP000769,54.76,McDonald's,INSTORE DEBIT,food,IL,2025-01-19
EXP006072,204.21,AT&T #1555,SERVICE CHARGE,utilities,IL,2024-11-30
EXP001576,161.2,eBay,ORDER,shopping,NJ,2024-11-18
EXP003440,16.82,POS YouTube Premium NJ,POS CHARGE,entertainment,MA,2024-12-13
EXP004075,1102.96,CREDIT Google Plao,DEVICE,technology,NJ,2025-05-23
EXP006901,334.69,Comcast,AUTOPAY,utilities,CA,2025-03-25
EXP006045,255.21,Verizon #9906,AUTOPAY,utilities,MA,2025-08-22
EXP007967,14.27,CVS Pharmacy #5286,PRESCRIPTION,healthcare,TX,2025-01-14
EXP007273,244.96,ONLINE Rite Aid #4583,PRESCRIPTION ONLINE,healthcare,NY,2025-10-29
EXP007547,171.2,Rite Aid #6009,PHARMACY,healthcare,TX,2025-05-14
EXP002357,12.12,Exxon #7648,TRIP ONLINE,transport,MA,2025-10-14
EXP005221,22.81,Trader Joe's,DELI,groceries,NJ,2025-02-13
EXP004937,1053.31,Samsung,DEVICE,technology,MA,2025-05-28
EXP002106,76.79,Taxi Co,GASOLINE,transport,MA,2025-02-04
EXP005474,129.42,AMZN MKTP US Kroger TX,DELI,groceries,WA,2025-07-01
EXP006453,205.5,Comcast,BILL PAYMENT,utilities,IL,2025-01-04
EXP004546,1973.75,Apple Store,SOFTWARE,technology,NJ,2024-11-12
EXP001813,144.06,ONLINE B2st Buy MA,ORDER ONLINE,shopping,MA,2025-04-12
EXP002460,41.94,Uber,Uber PURCHASE,transport,MA,2025-05-19
EXP004607,1000.05,Google Play NY,ELECTRONICS,technology,NJ,2025-02-16
EXP000762,36.95,Subway,POS PURCHASE,food,WA,2025-07-01
EXP001286,59.18,Walmart #4177,MKTPLACE,shopping,TX,2025-10-29
EXP002081,29.76,Uber,TRIP,transport,TX,2025-10-30
EXP007209,272.55,CREDIT Rite Aid #3573,PHARMACY,healthcare,MA,2024-11-24
EXP006033,138.05,Comcast,AUTOPAY,utilities,TX,2025-07-19
EXP002922,8.97,TaxigCa #1046,GASOLINE,transport,WA,2024-12-21
EXP005027,214.18,Aldi,INSTORE,groceries,IL,2025-04-09
EXP006167,161.9,PG&E #9822,UTILITY BILL,utilities,CA,2025-06-05
EXP000801,3.87,Subway 5#038,APP PURCHASE,food,FL,2025-04-18
EXP001543,449.52,ACH Best Buy CA,MKTPLACE,shopping,CA,2024-11-06
EXP001547,157.73,Walmart W54I3O,WEB PURCHASE,shopping,NY,2025-09-14
EXP004919,333.44,Dell #2303,Dell PURCHASE,technology,FL,2025-03-18
EXP002204,25.5,BP #5073,FUEL CHARGE AUTO-PAY,transport,NY,2025-01-22
EXP003446,9.38,Netflix #1838,STREAMING,entertainment,FL,2025-07-02
EXP003061,10.07,Spotify #2363,SUBSCRIPTION,entertainment,FL,2025-08-01
EXP005872,28.72,WHOLEFOODS #9378,DELI,groceries,WA,2024-12-16
EXP005415,12.43,Trader Joe'snNY,GROCERY,groceries,FL,2025-05-23
EXP001043,405.2,Best Buy #9051,WEB PURCHASE,shopping,FL,2025-05-15
EXP006934,340.43,DTE Energy #6746,SERVICE CHARGE,utilities,CA,2025-04-13
EXP005967,174.48,hole Foods,DELI POS,groceries,NY,2025-01-15
EXP003470,18.76,Netflix #3816,Netflix PURCHASE,entertainment,NJ,2025-03-06
EXP004522,1863.98,Dell #7985,Dell CHARGE,technology,MA,2025-02-17
EXP001891,184.4,Target #6361,ORDER POS,shopping,FL,2025-06-30
EXP005313,138.75,POS zrber #95b4,POS PURCHASE,groceries,FL,2025-08-19
EXP003700,16.02,Netflix WA,FEE,entertainment,FL,2025-10-27
EXP001411,206.24,Best Buy #8603,MKTPLACE AUTO-PAY,shopping,NY,2025-08-20
EXP000858,40.24,Starbucks #8954,INSTORE,food,MA,2025-09-03
EXP007625,128.76,Rite Aid,PHARMACY DEBIT,healthcare,NJ,2025-04-14
EXP002798,97.59,DEBIT Lyft #7619,TRIP AUTO-PAY,transport,MA,2025-03-21
EXP004448,1502.9,POS Dell,SOFTWARE,technology,TX,2025-02-01
EXP000210,59.26,McDonald's #4898,MOBILE ORDER DEBIT,food,NJ,2025-08-20
EXP004724,304.99,Samsung,ELECTRONICS,technology,NY,2025-09-19
EXP004557,438.74,ACH Apple Store #415,DEVICE ONLINE,technology,IL,2025-09-04
EXP003731,14.24,YouTubeP reimum #2484,MONTHLY SUBSCRIPTION,entertainment,MA,2025-06-12
EXP006708,364.87,DTE Energy #8704,AUTOPAY ONLINE,utilities,CA,2025-08-01
EXP006020,337.96,AMZN MKTP US Verizon OYMTYS,BILL PAYMENT,utilities,IL,2025-08-14
EXP004836,1167.13,Dell #6620,Dell PURCHASE,technology,NY,2025-07-30
EXP004719,888.28,Dell #8646,DEVICE,technology,MA,2025-05-24
EXP001953,271.2,Amazon #4583,RETAIL POS,shopping,TX,2025-01-10
EXP000487,23.21,McDonals #9577,McDonals PURCHASE,food,FL,2025-05-15
EXP006644,373.71,PG&E #3589,SERVICE CHARGE DEBIT,utilities,IL,2024-12-12
EXP003481,7.16,Netflix,Netflix PURCHASE,entertainment,FL,2025-07-19
EXP007690,21.44,Walgreens #7127,HEALTHCARE SERVICE,healthcare,IL,2025-05-23
EXP005074,132.18,Trader Joe's OSQMIC,DELI,groceries,IL,2025-03-13
EXP005688,19.58,Kroger,FRESH,groceries,CA,2025-05-23
EXP001217,289.8,CREDIT AMZNM9TP SU*5833 #6763,MKTPLACE,shopping,NY,2025-04-01
EXP002148,69.01,AMZN MKTP US Taxi Co MA,TRIP,transport,MA,2025-08-07
EXP002590,62.52,wREDIT Lyft,TOLL POS,transport,FL,2024-12-24
EXP007792,435.89,CREDIT Walgreens #6897,PHARMACY,healthcare,NY,2025-06-06
EXP000835,34.49,McDoncldf #6494,COFFEE,food,MA,2025-08-12
EXP005893,178.23,Aldi #8142,INSTORE,groceries,NJ,2025-08-18
EXP001886,239.37,Target,WEB PURCHASE,shopping,IL,2025-05-08
EXP002049,13.59,Taxi Co,TRIP,transport,IL,2024-11-18
EXP002216,75.84,Shell #6898,Shell CHARGE,transport,NY,2024-12-25
EXP005764,18.51,Whole Foods #6672,FRESH,groceries,FL,2025-05-21
EXP004416,657.47,Microsoft Store,SOFTWARE,technology,NY,2025-09-18
EXP007160,24.53,Rite Aid,CLINIC,healthcare,NJ,2024-12-31
EXP003217,16.75,Spotify #532,MONTHLY SUBSCRIPTION,entertainment,NY,2025-04-02
EXP000890,51.41,AMZN MKTP US Dominos #1320,INSTORE,food,IL,2025-01-10
EXP003771,7.53,YouTube Premium,SUBSCRIPTION,entertainment,FL,2025-02-18
EXP000772,13.2,ACH KFC #7201,APP PURCHASE,food,MA,2024-12-15
EXP005578,206.45,Kroger #7247,INSTORE,groceries,TX,2025-01-02
EXP002432,13.98,DEBIT Exxof #9232,TOLL,transport,MA,2025-01-09
EXP001757,88.59,eBay #243,eBay PURCHASE,shopping,TX,2025-01-28
EXP006140,98.68,AMZN MKTP US Verizon #5767,SERVICE CHARGE,utilities,CA,2025-03-24
EXP000162,7.48,DEBIT Starbucks UVFMH0,APP PURCHASE,food,CA,2025-08-22
EXP007110,375.61,Walgreens,CLINIC,healthcare,TX,2025-02-04
EXP007000,64.84,PG&E #9918,SERVICE CHARGE,utilities,TX,2025-02-17
EXP007396,26.72,Rite Aid #1457,HEALTHCARE SERVICE,healthcare,MA,2025-04-25
EXP006122,252.98,Comcast 3WJ1Z3,BILL PAYMENT,utilities,CA,2025-02-18
EXP001002,264.77,WMART,MKTPLACE,shopping,MA,2025-04-18
EXP004758,822.89,Samsung XX8F3S,SOFTWARE,technology,NJ,2025-09-03
EXP006809,255.69,Comcast,UTILITY BILL,utilities,CA,2025-02-16
EXP007310,392.96,Rite Aid #3339,CLINIC,healthcare,WA,2025-01-11
EXP004365,277.73,POS Dell NJ,APP PURCHASE,technology,MA,2025-05-30
EXP002332,26.59,Uber,Uber CHARGE,transport,WA,2025-08-01
